day,price,momentum,mean_reversion,buy_hold
1238,89.30238702524653,73047.80623060893,117336.29403217869,89637.32727870402
1239,89.8954594950591,73508.78669795541,118076.79302047909,90199.41828656616
1240,90.78132581242515,74197.3485344456,119182.86882937014,91039.00790925893
1241,89.86205305156555,73482.82070101931,118035.08237149633,90167.75695941281
1242,90.06300211527723,73639.01340598827,118285.98354454426,90358.2086621977
1243,88.99687199937223,72810.33700622657,116954.83379066388,89347.77202609723
1244,89.51499938931742,73213.06452861088,117601.75777987955,89838.8330036997
1245,90.0371629605075,73618.92927420358,118253.7212681119,90333.71931682073
1246,90.88888120803131,74280.94866605825,119283.11807941408,91140.94472776676
1247,91.49705660045274,74753.66825918936,119283.11807941408,91717.34969795725
1248,91.29285842350562,74594.95009938313,119283.11807941408,91523.81861208491
1249,90.70525913987476,74138.22380341087,119283.11807941408,90966.91487710034
1250,90.78527079245602,74200.41486922064,119283.11807941408,91042.74680781587
1251,90.92296260217783,74307.43928533526,119283.11807941408,91173.24574688374
1252,90.68830610461193,74125.04663111543,119283.11807941408,90950.84744999449
1253,90.79361806948742,74206.90299986718,119283.11807941408,91050.65803215743
1254,91.54920286134119,74794.20024969353,119249.12465714068,91766.77189478978
1255,91.1031389935457,74447.48590918852,119801.2593888773,91344.0099191761
1256,89.97252470560548,73568.68756771767,121200.72583670822,90272.45769417989
1257,89.76672841350386,73366.87650273141,121455.45904586387,90077.4119769537
1258,89.78464084170109,73352.96063267683,121433.28716768349,90094.38867934866
1259,90.13978424297811,73077.05558125135,120993.69315268018,90430.97977490646
1260,91.15456231116382,72288.69123580254,119737.60796645116,91392.74693850987
1261,89.1139431887578,73874.01457809962,122263.47202554786,89458.72754364832
1262,88.7849193142035,74129.62779997758,122670.73547329089,89146.89151909405
1263,88.12818960722198,74639.83027854211,123483.63090546243,88524.46865902281
1264,87.73348801527396,74946.46743590602,123972.18977184915,88150.38584972807
1265,87.51370194056332,75117.21561263574,124244.23943594667,87942.08116094829
1266,87.11243588714832,75428.95259185223,124740.92374676578,87561.77681052686
1267,87.24678845096808,75324.57630076376,124574.62308415133,87689.11094227331
1268,87.0273050766469,75495.08931455306,124846.29806782663,87481.09314114327
1269,86.13346873178065,76189.49602972645,125952.68243589529,86633.9498365342
1270,85.88457082909234,76382.86070549961,126260.76651679115,86398.05409006488
1271,84.78915963763819,77233.86759461382,127616.65881832168,85359.86599001275
1272,83.58652411202473,78168.1753005922,129105.2726497741,84220.05483860908
1273,84.01322285123943,77836.6800872139,128577.10793857924,84624.46329893518
1274,84.40818051344726,77529.84399308826,128088.2321102182,84998.78880165736
1275,83.88829679316024,77933.7330814545,128731.74053840258,84506.06324250334
1276,83.56672738546081,78183.555050972,129129.77689927688,84201.29227154842
1277,83.2900771160874,78398.48008273065,129472.21266530351,83939.09391190011
1278,84.71618442278348,77290.56083552686,127706.98702821761,85290.70292115609
1279,85.60501388674659,76600.04388355362,126575.00963703445,86133.10089888464
1280,85.72632358959912,76505.80037604769,126575.00963703445,86248.07351456075
1281,85.72054173583511,76510.29220288257,126575.00963703445,86242.59369856026
1282,85.41324411775715,76749.0266544136,126575.00963703445,85951.34897443124
1283,84.60934411388445,77373.56330949964,126575.00963703445,85189.44383400213
1284,84.99128343251284,77076.84095180228,126575.00963703445,85551.43105728003
1285,83.76064943411177,78032.9002095384,126575.00963703445,84385.08404291046
1286,83.67900813863946,78096.3259855622,126575.00963703445,84307.70760007927
1287,82.88437085044265,78713.66658960043,126538.93335436271,83554.58130111526
1288,84.15186565220425,77728.97078164206,128377.7783241277,84755.86355049595
1289,84.10993717064139,77761.54432748354,128316.94969011312,84716.12536729003
1290,84.80446251317667,77221.97904298308,129324.54706307301,85374.36945994676
1291,84.97022210252892,77093.20315172324,129565.02630341945,85531.46994830911
1292,84.6965554236772,77305.810281211,129167.99856405564,85272.09931965277
1293,84.55169698377937,77418.34841416155,128921.04501256575,85134.8081273888
1294,84.28694795366944,77624.0275694117,128921.04501256575,84883.8892991855
1295,85.33880620772632,76806.85623908618,128921.04501256575,85880.79962000648
1296,84.71750863935544,77289.5320735111,128921.04501256575,85291.95796209197
1297,85.55403086565464,76639.65175182774,128921.04501256575,86084.78117546452
1298,86.05769555396986,76248.36296191603,128884.30496423706,86562.13496726866
1299,86.40257822213637,75980.42930482407,128393.47724667494,86889.00133927402
1300,87.7568175593898,74928.34309783338,126466.16032329733,88172.49668378716
1301,87.79524630204868,74898.4884414287,126411.4695725318,88208.91795064992
1302,88.29021442427978,74513.95587028396,125707.04428206343,88678.0294755407
1303,87.28230304219178,75255.18071831435,127141.47659437751,87722.77028980812
1304,87.96738484785884,75816.63892239034,126166.48663385984,88372.06416571018
1305,87.62367400279987,75534.95099520864,126655.64664435996,88046.30840204541
1306,88.30276541532615,76091.49977774298,125689.18204989856,88689.92481644086
1307,88.35836151710868,76137.06351509847,125610.05917634757,88742.6166382245
1308,86.84463254780525,74896.4882414122,127764.35744526537,87307.96322688881
1309,87.04594576788521,75061.47431762655,127477.85389653029,87498.76006290867
1310,89.18385394932591,76813.59512728998,124435.24059667232,89524.98624198337
1311,88.59597507364745,76331.79950080819,125271.89396718304,88967.81752053623
1312,89.42180720185232,77008.60951055394,124096.59194133418,89750.50907493313
1313,88.79639170624381,76496.0507795222,124986.66641758852,89157.76460582923
1314,88.07250401643442,75902.78924650373,126016.88386646571,88471.6920230426
1315,88.79130018213733,76491.87802532381,124993.91253746279,89152.93905741443
1316,89.66000977772278,77203.82822654987,123757.5884557329,89976.26820684613
1317,89.1883615920165,76817.28936197663,124428.82544109151,89529.25841031356
1318,88.92495750067644,76601.4167656725,124803.69504424173,89279.6142627389
1319,90.07562884140619,77544.44847240244,123166.09060665994,90370.17578186197
1320,89.09387581073264,76739.85362126431,124563.29505829838,89439.70846366492
1321,87.28927570093707,75260.89515478657,127131.55329438833,87729.37870443045
1322,87.92794871666932,75784.31907502288,126222.61107282958,88334.68813519993
1323,87.9677263203624,75816.91877588668,126166.00065939662,88372.38780006087
1324,85.81542584176515,74053.0027714783,129229.09668864595,86332.52116180799
1325,86.42068929866419,74549.04591653377,128367.70205071627,86906.16631282642
1326,85.46403458532305,73765.02036975931,129729.18725361308,85999.48620311246
1327,85.2148049070998,73560.76440152293,130083.88421406457,85763.27601270196
1328,86.25663917562588,74414.59877942165,128601.17376411012,86750.68599011366
1329,87.05268644870885,75066.99863679279,127468.26074126658,87505.14861788414
1330,86.2622647365015,74376.79370681831,128593.16761750012,86756.01767779657
1331,87.26886131823886,73551.81402727077,127160.60649360668,87710.0307469214
1332,87.51327942840392,73351.49547080243,126775.39077404681,87941.68072036539
1333,87.81362042930428,73105.3440063795,126775.39077404681,88226.33223344568
1334,88.52698802999794,72520.68696969048,126775.39077404681,88902.43428515078
1335,87.82138822770268,73098.97772623334,126775.39077404681,88233.6942504889
1336,86.64244726808683,74022.79189375356,126775.39077404681,87116.33988667926
1337,86.53694784428383,73937.11628106363,126775.39077404681,87016.35163823966
1338,85.56015250969666,73102.17700780793,126775.39077404681,86090.58303146779
1339,86.5703237012596,72281.778351766,126775.39077404681,87047.9839766817
1340,88.39493770933875,70758.22210163092,126739.2621964086,88777.28212988163
1341,88.55121097922907,70877.13084718882,126526.34248513648,88925.39185381186
1342,88.70954727653981,70997.60935578286,126310.61193357792,89075.45683484981
1343,87.95637992699373,70424.5223218164,127336.78982514881,88361.63412996351
1344,88.01668123491964,70430.23272184047,127254.6303036777,88418.78536302983
1345,87.71270082212837,70661.44505104414,127668.79852175698,88130.68455698466
1346,87.75834613645512,70626.72650011576,127606.60754594776,88173.94540964608
1347,85.44182975236781,72388.70564832841,130762.82229721759,85978.441326524
1348,85.03308122254634,72699.6062710718,131319.73531896196,85591.04537614019
1349,85.69356186454479,72197.23420627939,130419.84151310613,86217.02322645529
1350,85.615771411021,72256.40286054857,130525.82970235716,86143.29646176993
1351,86.376121929255,71678.06818194933,129489.8648638303,86863.92709441035
1352,87.81554285496208,70583.22176773066,127528.67797553075,88228.1542336742
1353,88.48979329587216,70070.37617522049,126610.02304942322,88867.18256355505
1354,87.62815451311677,70725.7523162809,127783.99145089007,88050.55485536765
1355,86.20305674844133,71809.70430676591,129725.66327232312,86699.90265075317
1356,85.7983034744665,72117.56607446735,130277.13282493215,86316.29324838803
1357,84.97639329124772,72742.72401182668,131396.97167533427,85537.31876082902
1358,85.00541133409237,72720.65242763006,131357.4350782662,85564.82093261908
1359,85.59505874130849,72272.15724605085,130554.05036772085,86123.66579943636
1360,85.47992364808043,72359.73082631512,130710.92000271736,86014.54523848146
1361,85.32413373699485,72478.22710664375,130923.18114571854,85866.89362321676
1362,85.77663501884646,72134.04744590884,130306.655732577,86295.7567293651
1363,83.95465893589426,73519.87138773638,132789.06761145534,84568.95869894738
1364,83.65158172952691,73750.39672379103,133202.00522591866,84281.71391680313
1365,82.71034948185765,74466.31291821584,134484.4183894392,83389.65061989783
1366,81.87663000062908,75100.45319517408,135620.34721046995,82599.48373923624
1367,83.12863378058094,74148.15923821692,133914.51304237422,83786.0842009686
1368,82.02245784532198,74989.53422074218,135421.65921597643,82737.69369564122
1369,81.81314510423772,75148.74081551487,135706.84431787208,82539.31522490962
1370,82.92262300081156,74304.8543087781,134195.1992773153,83590.83520067757
1371,82.84775056304642,74361.80347392289,134297.2117189976,83519.87401777558
1372,82.45866088882869,74657.75125890979,134827.3398794408,83151.10996572152
1373,82.3737286222442,74722.35208960553,134943.05866929877,83070.6144685362
1374,82.70030032388257,74473.95646735317,134498.11019876838,83380.12641902544
1375,84.43555782161826,73154.09205853977,132133.85093894758,85024.73594897184
1376,84.61579283948514,73017.00244180292,131888.2837476277,85195.55568517854
1377,85.6598215480954,72222.89762676989,130465.81212882101,86185.04546750685
1378,85.0908427255512,72655.67195462876,131241.03623913164,85645.78948093718
1379,85.4772259725105,72361.78272119293,130714.59554047158,86011.98848655455
1380,85.89690752544206,72042.56626745468,130142.78645796413,86409.74633079069
1381,84.88201826940647,72814.50715212245,131525.55606098025,85447.87378766997
1382,85.22089755225602,72556.75018815545,131063.83871730998,85769.05038468972
1383,86.39913505636204,71660.56403202131,129458.5098638195,86885.73804074165
1384,85.69416209412937,72196.77766212568,130419.02371035628,86217.59210069802
1385,84.95252578757297,72760.87801413966,131429.49074910025,85514.69806963435
1386,84.79635245048081,72839.54331924963,131642.27430360962,85366.68305812139
1387,83.45354741450734,71702.26568543479,133471.82366131412,84094.02469940307
1388,84.51157401977791,70838.18192673789,131995.73415899707,85096.78114346704
1389,85.45729210553499,70065.81983854668,131995.73415899707,85993.09594314852
1390,84.6553671825798,70720.74694356277,131995.73415899707,85233.06270755405
1391,84.2928871808801,71016.78211012745,131995.73415899707,84889.51826761462
1392,85.39991853407558,70112.67647809577,131995.73415899707,85938.7195047742
1393,85.09969802991833,70357.86469961856,131995.73415899707,85654.182193818
1394,83.81618434083707,71406.10235949919,131958.11286684283,84437.71786640023
1395,83.80262144333322,71417.17909367163,131937.82164986542,84424.86347993734
1396,83.8656301651655,71365.72026180454,132032.08791161398,84484.58069454688
1397,83.64154016602143,71548.73317261625,131696.83072974673,84272.19691367348
1398,83.47356115966085,71685.92058404349,131445.52023619317,84112.99294823779
1399,84.11764957192555,71159.8975772208,132409.12979839585,84723.43488110413
1400,82.93607502131485,72124.88217570471,130641.39649696847,83603.58450223404
1401,84.03720953149107,71225.59245875035,132288.7848416001,84647.19694105175
1402,83.99922760913455,71256.61205888978,132231.9607428015,84611.19915308383
1403,83.15789559262302,71943.72269251455,130973.2584270011,83813.81740771787
1404,82.34357763667309,72608.77111062277,129754.97138117826,83042.03853771773
1405,83.14429453512601,71954.83059171645,130952.91011951625,83800.92685469842
1406,83.13028085069446,71966.27548077358,130931.94448799301,83787.64522992756
1407,83.11152350034028,71981.59449233385,130903.88193971751,83769.86774319185
1408,84.03719909752749,71225.60098010363,132251.05376491457,84647.1870521471
1409,84.56708311510548,70792.84799326818,132251.05376491457,85149.39050391848
1410,84.53429810100548,70819.62331070476,132251.05376491457,85118.31814336182
1411,85.25400461900209,70231.84346648227,132213.3647273616,85800.42797421185
1412,84.09935943492958,71174.83501853263,133914.96092628,84706.10020100803
1413,85.53721746585396,70000.54529307157,131795.99503636418,86068.84608941586
1414,85.5322133766288,69963.72196609381,131803.36954354792,86064.10340837912
1415,84.32168738180279,69022.49406618033,133587.31707990076,84916.81397730821
1416,85.22056559679811,69721.4045052739,132262.64368670143,85768.73577022455
1417,86.2278014275876,70504.56692374626,130778.28408885449,86723.35469472503
1418,85.99962448325647,70327.15106730087,131114.5475804539,86507.09746624413
1419,86.24609443731188,70518.79040279544,130751.32575027307,86740.69209748124
1420,85.31323691791292,69793.45982116791,132126.07431462687,85856.56604213348
1421,85.25926692977171,69751.49619641832,132205.6096800738,85805.41538757994
1422,85.32646170762123,69803.7425751915,132106.5849925307,85869.099983185
1423,86.09935518708647,70404.69530949312,130967.5748230272,86601.61834637928
1424,86.71559165223955,70883.84152892604,130059.42949734286,87185.66328761347
1425,86.61222202241204,70803.46788968719,130211.76492611735,87087.69357502431
1426,86.67744781443427,70854.1833105106,130115.64192546965,87149.51204248406
1427,85.73282716922321,70119.7064715934,131507.7257634169,86254.23735424592
1428,86.69733814740373,70869.64876636157,130086.32961772098,87168.36332605324
1429,85.30556866926497,69787.49747950671,132137.37498337924,85849.29837446981
1430,86.25623695899475,70526.67658155094,130736.37875479682,86750.30478484268
1431,86.36724208676736,70612.98709759077,130572.79092185569,86855.51112525382
1432,87.1809263607091,71245.65615519731,129373.66751428605,87626.6894161059
1433,86.79759656229773,70947.60332306061,129938.57917451428,87263.38435019931
1434,87.0573821020227,71149.59600973429,129555.7342165759,87509.59897536674
1435,87.40151843019189,71417.17449613695,129048.58182378886,87835.75799536597
1436,87.37633188248145,71397.5910410861,129085.69914297845,87811.88716556401
1437,87.54000101349298,71524.84973121012,128844.50056955418,87967.00639885984
1438,88.48698118743395,72261.1611893596,127448.93950312719,88864.51735660867
1439,87.5207445928815,71509.87716522686,128872.8786830814,87948.75591275525
1440,88.96015741116709,72629.07287837486,126751.62150896812,89312.97536812052
1441,89.60274545261896,73128.70840487357,125804.64196591201,89921.99530791638
1442,87.90874952894173,71811.56508658086,128301.0772903514,88316.49189219551
1443,88.28866851108204,72106.96588526307,127741.1921370381,88676.56431917007
1444,88.96712455189865,72634.4900831827,126741.35406027507,89319.57855298418
1445,88.63175316447553,72373.72665635459,127235.58959335233,89001.72660274214
1446,89.10831785411528,72744.27300060472,126533.27802992507,89453.39607038035
1447,89.03419617582234,72686.64070530837,126642.51086420222,89383.1464280908
1448,90.0741102591348,73495.21165125267,125109.99345038945,90368.73652867979
1449,89.51664148957532,73061.75944825786,125931.53304747364,89840.38932242288
1450,89.62072381529,73142.68723441799,125778.14732149153,89939.03450043981
1451,89.58521314578441,73115.0763999327,125830.47925954947,89905.37886975682
1452,89.93197850538067,73384.6990536969,125319.45247318692,90234.02958343561
1453,89.57815885382617,73109.59143188277,125840.8751426725,89898.69308635195
1454,89.68773822166973,73194.79336782638,125679.38844669476,90002.54814698485
1455,90.08674680480657,73505.03702418612,125091.37102128385,90380.7129549246
1456,90.01251164758844,73447.31649490645,125200.77108901975,90310.35576172572
1457,89.75631440047717,73248.11383598558,125578.32799383468,90067.54198066151
1458,90.17139438557629,73570.85359072099,124966.62620471831,90460.93863797306
1459,91.33238244345179,74473.56394655755,123255.68253689582,91561.27794013858
1460,91.47762143422345,74586.49253367906,123041.64439077015,91698.92980371189
1461,90.45006059784927,73787.5266856199,124555.95687173912,90725.04762985249
1462,91.06004646012603,74261.81283443588,123657.02303564656,91303.16849291862
1463,89.8934977754703,73354.77888944146,125336.41601708072,90197.55904507892
1464,90.75042658708807,74021.07214475505,125336.41601708072,91009.72282590753
1465,90.86126366327022,74107.25199458345,125336.41601708072,91114.76989356085
1466,90.53496438046919,73853.54245839275,125336.41601708072,90805.51613104463
1467,89.78296644051434,73268.83676451404,125336.41601708072,90092.80174706208
1468,88.91515068522683,72594.07851532956,125300.69275712395,89270.31974468156
1469,89.37449546544414,72951.23575496595,125915.81848793205,89705.66885227065
1470,88.48456810632445,72259.2849312084,124724.0835630557,88862.23033223655
1471,87.7418740732664,71681.8133626495,123729.51427757148,88158.33382915537
1472,88.50047278798564,72271.65139849843,124745.38211558411,88877.30417059478
1473,87.39941066647994,71415.53563334458,123270.90875412372,87833.76033894203
1474,85.84823678550096,70209.44163731739,121193.67394436663,86363.61809746444
1475,85.87504480703167,70190.24159613378,121229.57356605776,86389.02569705468
1476,85.90401421800118,70167.73443451432,121268.3675849759,86416.48177744594
1477,87.14095705632126,69206.71826454756,122924.80388328218,87588.80806478637
1478,88.30100546093111,68305.44357323824,124478.26797690008,88688.25680015271
1479,90.1594233651565,66861.58569946462,126966.94471976558,90449.59297066358
1480,90.6289156259912,66496.82377162228,127595.65932041492,90894.55946549929
1481,89.93416612903003,67036.59447077822,126665.29435176411,90236.10292800053
1482,86.57182736623191,69648.89135293929,122162.66108419526,87049.40909182833
1483,86.81531113942887,69459.72186513613,122488.71928791935,87280.17353705307
1484,84.6168993748467,71167.73066599386,119544.74408335522,85196.60441633413
1485,85.41582164885267,70547.02516523757,120614.61070385823,85953.79185810065
1486,85.44057403450627,70527.79433085992,120647.75754686187,85977.25120600028
1487,85.27591948670221,70655.71914516515,120427.26249954484,85821.19803301533
1488,86.6344221030925,69600.25971660634,122246.48403138951,87108.73394759167
1489,85.752377905254,70285.54501071046,121065.30574186204,86272.76678105182
1490,85.86002589346406,70201.91021843925,121209.46117862657,86374.79135522645
1491,84.93180667175876,70923.07020554443,119966.44819210377,85495.06129793645
1492,84.28447228911473,71426.00275005978,119099.5785718313,84881.5429606594
1493,84.07582874048198,71588.10387372013,118820.17621251768,84683.79872449214
1494,83.36735280815506,72138.53903200371,117871.42966221103,84012.33280570895
1495,84.14588223489667,71533.67731591199,118913.98746019772,84750.19270041259
1496,83.76247572559474,71831.55676813476,118400.55350081027,84386.81493090908
1497,83.40042359401188,72112.84539525889,117915.71598524043,84043.67600961612
1498,84.67028202105541,71126.25616562659,119616.23077630528,85247.19841106008
1499,84.93476269697443,70920.77358524551,119970.40671574305,85497.86290360408
1500,83.62199187190991,71940.70268080581,118212.42633166352,84253.66980122364
1501,82.81289899952252,72569.3100095205,117128.93988345905,83486.84306209338
1502,83.52945423474969,72012.59781038373,118088.50572967365,84165.96622976464
1503,82.64475179124393,72699.94837136263,116903.7676842087,83327.47968142526
1504,83.12594592706893,72326.09492309089,117548.15270218994,83783.53675800598
1505,82.77587624374748,72598.07404440902,117079.36133008597,83451.75433488605
1506,83.33575012276293,72163.0920596258,117829.10932728062,83982.38101029207
1507,84.60327707489748,71178.31421934634,119526.50195332037,85183.69373054513
1508,84.35728788470088,71369.43023707358,119197.08865222879,84950.55474858481
1509,83.63170270895105,71933.15805454555,118225.43047580306,84262.87335468037
1510,84.25264808534965,71450.72788162374,119056.96159338404,84851.38121874887
1511,84.1107948545903,71560.93770240003,118867.00064031291,84716.9382467606
1512,84.42975251508882,71313.13039895975,119294.12874203679,85019.23390535293
1513,84.73814189328309,71073.5338954599,119707.10446268274,85311.51335723505
1514,84.13094664470387,71545.2812019111,118893.98665420608,84736.03732923655
1515,83.89465202646129,71728.86523018815,118543.8540255457,84512.08648531634
1516,84.2215594007095,71474.88156740178,118543.8540255457,84821.9165732427
1517,84.69923695756077,71103.76024963114,118543.8540255457,85274.6407731175
1518,83.76820829210865,71827.10297371144,118543.8540255457,84392.2480343719
1519,84.10342130537366,71566.66642308759,118543.8540255457,84709.9498837499
1520,85.46320540494514,70510.21137369612,118510.07127948165,85998.7003382173
1521,85.16170485902921,70744.45574692238,118907.36488329178,85712.9498534942
1522,85.61211210324626,70394.52151281452,118313.85379463498,86139.8283122606
1523,84.9412609290993,70915.72492337147,119197.84848123639,85504.02167513758
1524,85.48011878489882,70497.07088642319,118487.78416337048,86014.7301815643
1525,85.41708084414434,70546.04686050194,118570.85058231522,85954.98527439733
1526,85.67666431266714,70304.34885397508,118228.7919920541,86201.0083843428
1527,84.53287253496093,69412.1999123086,119702.57099787673,85116.96704733977
1528,83.96026310607805,68965.56888564516,119702.57099787673,84574.27011336497
1529,84.53375041117907,69412.88464912363,119702.57099787673,85117.79906425734
1530,85.12274998647273,69872.29986610835,119702.57099787673,85676.02994118848
1531,85.15232364754125,69895.36709821978,119702.57099787673,85704.0587063096
1532,85.31939379049335,70025.68054698202,119702.57099787673,85862.40128637454
1533,85.05168679086108,69816.87111063724,119702.57099787673,85608.67900976542
1534,84.67801267475724,69525.40812435947,119702.57099787673,85254.52522380535
1535,84.51162671583849,69395.62833397208,119702.57099787673,85096.83108674263
1536,83.54994311027131,68645.52239017404,119668.45349079347,84185.38478867288
1537,85.08806201478235,69845.24351036659,121761.94322268997,85643.15403148001
1538,83.26037350966679,68419.6602903116,119274.32857382053,83910.94198963101
1539,84.09893530790652,69073.73215496674,120415.67109878844,84705.69822992019
1540,83.72956274758447,68785.62434968699,119912.9286514974,84355.6212911379
1541,84.83873557922128,69650.77077507437,121387.9529639326,85406.85213822995
1542,85.2085085851761,69939.19092492106,121387.9529639326,85757.30860379992
1543,83.26850415323705,68387.01867814141,121353.35509096678,83918.64789720824
1544,83.47813880010708,68223.36451031012,121643.67812327067,84117.33145771685
1545,84.47533531847934,67444.88934499228,122989.60099947816,85062.43551258156
1546,83.15578736475992,68475.01258799488,122954.54662639089,83811.81931138952
1547,81.75704681864616,69566.95861649692,120989.21120279576,82486.14745285393
1548,82.99155957351476,68603.21927001182,122723.79425664681,83656.17060166415
1549,84.09354497283597,67742.93922479592,124236.7214725207,84700.58948010168
1550,84.54817923405382,67388.02274129433,124236.7214725207,85131.47414108984
1551,86.00973146862049,66247.0419050574,124201.31636739873,86516.67647366544
1552,86.2912908212717,66027.23872728487,123814.9529901131,86783.5274714107
1553,86.19101285365758,66105.52210070012,123952.55713598825,86688.48791595739
1554,85.46936844024876,66629.8636445828,124942.8171651386,86004.54142324759
1555,84.94448431909387,66240.90831323105,125663.07738673463,85507.07667873833
1556,85.3717974003844,66557.5604930657,125076.70679136587,85912.06738857717
1557,86.41694372465513,67332.04617187295,123642.52866941542,86902.61640353719
1558,86.2359788473903,67197.94561336358,123890.8535802797,86731.1049349951
1559,86.04177459237349,67054.03426738156,124157.34592423847,86547.04569942139
1560,84.83186858511017,66157.45657910223,125782.68684494437,85400.34386843602
1561,85.70444947910802,66804.0659488225,125782.68684494437,86227.34208385395
1562,86.35618812946495,67287.02440095964,125782.68684494437,86845.03461468009
1563,86.437236179064,67347.0835068016,125782.68684494437,86921.84880215836
1564,86.73212665963055,67565.60645302615,125782.68684494437,87201.3345241697
1565,86.97543643128253,67745.9065021985,125782.68684494437,87431.93405750125
1566,85.84701519909186,66909.71154681413,125782.68684494437,86362.46032540312
1567,86.59967109197711,67467.45278990394,125782.68684494437,87075.79829156931
1568,85.5264161486059,66672.13775692991,125782.68684494437,86058.60902125433
1569,84.95898316846045,66251.65240803655,125782.68684494437,85520.81812395476
1570,85.4784734422507,66636.61073204057,125782.68684494437,86013.17078982985
1571,85.43269018204606,66602.68392338787,125782.68684494437,85969.77919743344
1572,85.6750173282429,66782.25581677479,125782.68684494437,86199.44743659683
1573,86.61580023208019,67479.40498045488,125782.68684494437,87091.0848629041
1574,86.27506960185683,67226.91306873804,125782.68684494437,86768.1536308874
1575,85.80159426967539,66876.05323645676,125782.68684494437,86319.41213602788
1576,85.15369638297113,66395.94090870969,125782.68684494437,85705.35973153095
1577,85.06586955909376,66330.858521939,125782.68684494437,85622.12088558321
1578,85.54979512153305,66689.46229732851,125782.68684494437,86080.76670201728
1579,85.28722813063027,66494.89205442631,125782.68684494437,85831.91592566189
1580,84.51522502896174,65922.81393258604,125746.83638932252,85100.24142789486
1581,84.96029596080444,66252.62522767537,126376.1088871872,85522.06233745195
1582,84.91021984941,66215.51728381647,126305.30776887991,85474.60214775133
1583,85.18421229992121,66418.55414487066,126692.69751148883,85734.28153010934
1584,85.62753079025453,66747.06682672232,127283.17484344728,86154.44154379894
1585,85.18927737324566,66422.30752050888,127283.17484344728,85739.08200950224
1586,86.19899810625603,67170.54174298194,127283.17484344728,86696.05602762934
1587,86.55613619916097,67435.19209086926,127246.90155699723,87034.53761428998
1588,87.15491331077735,67878.90440844165,126410.40928296575,87602.03525966137
1589,86.6849711710919,67530.66278083189,127066.91896154637,87156.64238715767
1590,86.47099280463065,67372.09820805359,127365.84697145566,86953.84201825349
1591,86.13924746429123,67126.26467342081,127829.29557153786,86639.42669433214
1592,85.68828227524531,66792.08555185105,128423.38004840203,86212.019437169
1593,85.49049690997806,66645.52049266278,128423.38004840203,86024.56616465648
1594,87.86765745919192,68407.06981722874,128386.78182513248,88277.5464275576
1595,88.38097232428343,68787.45197281794,127674.05600183373,88764.04628138
1596,90.13355081839715,70086.16672036659,125240.64127909785,90425.07197765827
1597,89.29460572002239,69464.48251318137,126405.49715334766,89629.95246041697
1598,89.19919057298874,69393.77694478126,126537.97887918391,89539.52169707634
1599,90.28820989165746,70200.77386632893,125025.90073130479,90571.65182883797
1600,88.99078116728414,69239.33914377807,126827.3505209686,89341.99937246487
1601,87.66156387845012,68254.3481139878,128672.93799749385,88082.21895172706
1602,87.14309304093979,67870.14522372634,129356.52149834571,87590.83246788738
1603,87.29907947347627,67985.73598387376,129356.52149834571,87738.67033853573
1604,86.81017479627413,67623.44253079279,129356.52149834571,87275.30551088841
1605,88.85463066534729,69138.44742032864,129356.52149834571,89212.96122493662
1606,89.47477731829026,69597.99522747393,129356.52149834571,89800.71208999568
1607,88.26465290766755,68701.25569556552,129356.52149834571,88653.80326480528
1608,87.46693424779602,68110.12155153175,129356.52149834571,87897.75656167752
1609,85.68930075781446,66792.84027886449,129356.52149834571,86212.98471531447
1610,85.4133891975979,66588.38129829618,129319.65243194479,85951.48647545862
1611,85.26114850073512,66475.56624387391,129100.61580544423,85807.19866731895
1612,84.27838412153369,65747.30751142849,127686.66146405539,84875.77283234314
1613,83.4242182104592,65077.24312176599,126457.72844227501,84066.22762113299
1614,82.5959031466778,65691.43446415401,125265.98838203475,83281.18283701845
1615,82.25719258437213,65942.58659700767,124778.66783991709,82960.16614676455
1616,81.6647359020844,66381.89016748709,123926.26952783513,82398.65875835548
1617,82.29889205254185,65911.66665669523,124838.6630384611,82999.68727998834
1618,82.305334009839,65906.88997862555,124847.93141822753,83005.79271643003
1619,82.82552382044071,65521.171920316345,125596.3556149248,83498.80837607301
1620,83.07023091083299,65339.72287645401,125948.42846183645,83730.73223373087
1621,82.11365349510375,66049.0200904666,124572.15066985547,82824.12538368549
1622,81.68900804973762,66363.89249534323,123961.19113190974,82421.66295536648
1623,80.46540725301267,67271.18616745961,122200.73288243396,81261.98173585311
1624,79.405195326144,68057.32783631512,120675.35071707066,80257.15412901882
1625,80.54858203774495,67209.5124940939,122320.40078092032,81340.81156013017
1626,81.22228014070913,66709.9688297123,123289.68535984012,81979.31640559978
1627,82.234752365373,65959.2259035146,124710.88966592388,82938.89818044356
1628,82.54085002495343,65732.25606961918,124710.88966592388,83229.00563060422
1629,82.10494133544103,66055.48011186704,124710.88966592388,82815.86833778514
1630,81.15818219922109,66757.49712232493,124710.88966592388,81918.56687098676
1631,80.6661900843151,67122.30673488822,124710.88966592388,81452.27589002937
1632,81.03052028634696,66852.15777147701,124710.88966592388,81797.57387784428
1633,81.60048898524968,66429.52892454999,124710.88966592388,82337.76803070617
1634,81.05742087095508,66832.21112690427,124710.88966592388,81823.06920511725
1635,82.09478476410885,66063.0111570615,124710.88966592388,82806.24233471282
1636,82.69848836323114,65615.36805582815,124710.88966592388,83378.40911323128
